Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad,,Duración
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,589700,CODIFICADOR DE TINTA,42267,PLAN MTTO CODIFICADOR ELECT. TETRA L9,13184955,Limpieza cabezal,PM02,ABIE,2023-12-07 05:00:00,,bajo/Medio,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-PLANTA DE AGUA,TRATAMIENTO DE AGUA PARA ENVASADO,659673,TANQUE ALMACENAMIENTO AGUA TRATADA,0,Modificacion Tuberia de Agua Floculador,12857437,MANTENIMIENTO BOMBA FLOCULADOR,PM02,LIB.,2023-12-05 05:00:00,,,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,829912,ETIQUETADORA,56622,PLAN MTTO MECANICO ETIQUETADORA 829912,13185018,LIMPIEZA UNIDAD MANDRIL DE RECEPCION,PM02,ABIE,2023-12-07 05:00:00,,medio/Moderado,,"2,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,10651,LUBRICACION ENFARDADORA,13175632,Lubricacion Chumaceras,PM02,ABIE,2023-12-01 05:00:00,,,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,42461,PLAN MTTO GENERAL HELICAP TETRA L9,13164766,MTTO SIST. CALENTADOR Y SOPLADO TAPA,PM02,ABIE,2023-12-02 05:00:00,,alto,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,42461,PLAN MTTO GENERAL HELICAP TETRA L9,13164766,MTTO SISTEMA RECHAZO ENVASES,PM02,ABIE,2023-12-02 05:00:00,,alto,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,90006801,TRANSPORTADOR DE TAPAS,20715,LUBRICACION TRANSPORTADOR DE TAPAS,13175682,AJUSTE ACEITE LUBRICACION NEUMATICA,PM02,ABIE,2023-12-01 05:00:00,,,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,69963303,TINA  TETRAPACK,21128,MANTENIMIENTO ELECTRICO TINA  TETRAPACK,13139989,PM_MANTENIMIENTO TABLERO ELECTRICO,PM02,ABIE,2023-12-03 05:00:00,,,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,649671,COMPRESOR AIRE BAJA VEL. VARIABLE,44257,PLAN MTTO ELECT. COMPRESOR AIRE ATLAS,13118605,LIMPIAR INTERNAMENTE PURGAS ELECTRONICAS,PM02,ABIE,2023-12-05 05:00:00,,medio/Moderado,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,90007404,FILTRO PULIDOR PALL,20338,MANTENIMIENTO MECANI FILTRO PULIDOR PAL,13169062,MTTO ESTRUCTURAS Y BASES,PM02,ABIE,2023-12-12 05:00:00,Aguilar Gildardo,,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,90007404,FILTRO PULIDOR PALL,20338,MANTENIMIENTO MECANI FILTRO PULIDOR PAL,13169062,MTTO VALVULAS Y ACCESORIOS,PM02,ABIE,2023-12-12 05:00:00,Aguilar Gildardo,,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,659668,TANQUE PREPARACIÓN LITRO #1,42472,PLAN MTTO MEC TANQUE PREPARACIÓN LITRO,13169137,CAMBIAR ORING FILTRO DE ENVIO,PM02,ABIE,2023-12-09 05:00:00,Correa Jorge,medio/Moderado,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,42461,PLAN MTTO GENERAL HELICAP TETRA L9,13164766,MTTO SISTEMA LUBRICACION,PM02,ABIE,2023-12-02 05:00:00,,alto,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,829912,ETIQUETADORA,56622,PLAN MTTO MECANICO ETIQUETADORA 829912,13185018,MTTO DE CUCHILLA Y RESORTES DE TRACCIÓN,PM02,ABIE,2023-12-07 05:00:00,,medio/Moderado,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,10501,MANTENIMIENTO MECANICO CORONADORA,12977706,FABRICACION EJE HEXAGONAL,PM02,LIB.,2023-12-04 05:00:00,,,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,17714,MANT MECANICO LLEN TETRA COMPACT FLEX,13110521,CAMBIO DE KITS SEMANAL TETRA,PM02,LIB.,2023-12-06 05:00:00,,,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,90007404,FILTRO PULIDOR PALL,20338,MANTENIMIENTO MECANI FILTRO PULIDOR PAL,13184908,NSPECCION SEMANAL PULIDOR,PM02,ABIE,2023-12-07 05:00:00,,,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,900075,SISTEMA E-J (PASTERIZADOR JUGO/AVENA),10447,LUBRICACION SISTEMA E-J,13153771,Cambio de aceite a los reductores.,PM02,ABIE,2023-12-03 05:00:00,,,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,900069,COOLER TUNEL ENFRIAMIENTO,10504,MANTENIMIENTO MECANICO COOLER,13153821,REPARACION E INSTALACION MANGUERAS,PM02,ABIE,2023-12-06 05:00:00,,,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,829078,MIXER INGREDIENTES,42398,PLAN MTTO MEC. MIXER SISTEMA B,13175738,LUBRICACION RODAMIENTOS MIXER SISTEMA B,PM02,ABIE,2023-12-01 05:00:00,,medio/Moderado,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,51703,PLAN MTTO PREDICTIVO LLENADORA 519551,13169171,MED. VIBRAC. SERVO EJE DE LA RUEDA,PM07,ABIE,2023-12-05 05:00:00,,,,"2,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,589700,CODIFICADOR DE TINTA,42267,PLAN MTTO CODIFICADOR ELECT. TETRA L9,13175726,Limpieza boquillas modulo de impresión,PM02,ABIE,2023-12-01 05:00:00,,bajo/Medio,,"0,2"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,51703,PLAN MTTO PREDICTIVO LLENADORA 519551,13169171,ANÁLISIS DE ACEITE DEPÓSITO HIDRÁULICO,PM07,ABIE,2023-12-05 05:00:00,,,,"3,0"
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,679307,PLANTA ELECTRICA,19969,MANTENIMIENTO MECANICO PLANTA ELECTRICA2,13169054,CHEQUEO DE FASES Y VOLTAJES,PM02,ABIE,2023-12-13 05:00:00,Agredo Jaime,,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,52103,PLAN MTTO PREDICTIVO HELICAP TETRA L9,13169172,MEDICION VIBRAC. SERVOMOTORES HELICAP L9,PM07,ABIE,2023-12-10 05:00:00,Agredo Jaime,medio/Moderado,,"2,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,17714,MANT MECANICO LLEN TETRA COMPACT FLEX,12977718,CAMBIO DE KITS SEMANAL TETRA,PM02,LIB.,2023-12-04 05:00:00,,,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,10501,MANTENIMIENTO MECANICO CORONADORA,12977706,MANTENIMIENTO CORONADORES,PM02,LIB.,2023-12-04 05:00:00,,,,"4,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,829899,LUBRICACION DE TRANSPORTADORES,42447,PLAN MTTO SISTEMA LUBRIC. TRANSPOR TETL9,13169130,MTTO TABLERO ELECTRICO,PM02,ABIE,2023-12-09 05:00:00,Marin Nestor,bajo/Medio,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,52103,PLAN MTTO PREDICTIVO HELICAP TETRA L9,13169172,TERMOGRAFÍA MOTOR PRINCIPAL,PM07,ABIE,2023-12-10 05:00:00,Marin Nestor,medio/Moderado,,"2,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,51703,PLAN MTTO PREDICTIVO LLENADORA 519551,13169171,TERMOGRAFÍA MOTOR PRINCIPAL,PM07,ABIE,2023-12-05 05:00:00,,,,"3,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,728583,LLENADORA TETRA PAK A3 FLEX,42306,PLAN MTTO MEC. LLENADORA 728583,13175727,CAMBIO DE KIT SEMANAL,PM02,ABIE,2023-12-01 05:00:00,,alto,,"3,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,17714,MANT MECANICO LLEN TETRA COMPACT FLEX,12977718,REPARACION PINZAS,PM02,LIB.,2023-12-04 05:00:00,,,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,900067,LLENADORA,10448,MANTNEIMIENTO MECANICO LLENADORA,12972891,FABRICACION PIÑON INOXIDABLE,PM02,LIB.,2023-12-04 05:00:00,,,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,42461,PLAN MTTO GENERAL HELICAP TETRA L9,13164766,MTTO SISTEMA NEUMATICO,PM02,ABIE,2023-12-02 05:00:00,,alto,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-PLANTA DE AGUA,TRATAMIENTO DE AGUA PARA ENVASADO,70963319,TANQUE ALMACENAMIENTO AGUA MR TEA,21093,MANT ELECTRICO TANQUE ALMAC AGUA MR TEA,13169085,PM_REVISION SISTEMA CONTROL DE NIVEL,PM02,ABIE,2023-12-13 05:00:00,Henao Nelson,,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,659669,SKID CALENTAMIENTO JARABE SIMPLE,42420,PLAN MTTO SKID CALENTAMIEN JARABE SIMPLE,13169121,MTTO FUGAS VAPOR,PM02,ABIE,2023-12-09 05:00:00,Ospina Juan,medio/Moderado,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,69963304,TINA  TETRAPACK,21129,MANTENIMIENTO ELECTRICO TINA  TETRAPAK 2,13169093,PM_REVISION SISTEMA DE CONTROL,PM02,ABIE,2023-12-13 05:00:00,Cano Edwar,,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,709924,TANQUE Y BASCULA DE CO2 AGUAS RESIDUALES,21101,MANTENIMI MECANICO TANQUE-BASCULA DE CO2,13169088,MANTENIMENTO ESTRUCTURA Y BASE TANQUE,PM02,ABIE,2023-12-13 05:00:00,Jeiffer Muñoz,,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,42461,PLAN MTTO GENERAL HELICAP TETRA L9,13164766,MTTO SISTEMA DOSIFICADOR DE TAPA,PM02,ABIE,2023-12-02 05:00:00,,alto,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO JUGOS HIT,EQUIPOS PARA  ENVASADO JUGOS HIT,829912,ETIQUETADORA,56624,PLAN LUBRICACION ETIQUETADORA 829912,13185019,LUBRICACIÓN ANILLO DENTADO Y PALANCA,PM02,ABIE,2023-12-08 05:00:00,Mejía Hugo,medio/Moderado,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,90007404,FILTRO PULIDOR PALL,20338,MANTENIMIENTO MECANI FILTRO PULIDOR PAL,13169062,MTTO  FUGAS AGUA,PM02,ABIE,2023-12-12 05:00:00,Henao Nelson,,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-AGUAS RESIDUALES JUGOS,TRATAMIENTO DE AGUAS DE DESECHO JUGOS,710203,PLANTA TRATAMIENTO AGUAS RESIDUALES PTAR,21102,MANTENIMIENTO ELECTRICO TANQUE NEUT PTAR,13169090,verificar funcionamiento del PH Metro,PM02,ABIE,2023-12-13 05:00:00,Sánchez Jesús,,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,52103,PLAN MTTO PREDICTIVO HELICAP TETRA L9,13169172,ANÁLISIS DE ACEITE DEPÓSITO HIDRÁULICO,PM07,ABIE,2023-12-10 05:00:00,Mejía Hugo,medio/Moderado,,"3,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,51703,PLAN MTTO PREDICTIVO LLENADORA 519551,13169171,MED. VIBRAC. SERVO SOPORTE MOTOR,PM07,ABIE,2023-12-05 05:00:00,,,,"2,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,51703,PLAN MTTO PREDICTIVO LLENADORA 519551,13169171,MED. VIBRAC. BOMBA PEROXIDO,PM07,ABIE,2023-12-05 05:00:00,,,,"2,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,52103,PLAN MTTO PREDICTIVO HELICAP TETRA L9,13169172,MEDICION VIBRAC. SERVO EMPUJADOR,PM07,ABIE,2023-12-10 05:00:00,Agredo Jaime,medio/Moderado,,"2,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,51703,PLAN MTTO PREDICTIVO LLENADORA 519551,13169171,TERMOGRAFÍA TAB. POTENCIA Y CONTROL,PM07,ABIE,2023-12-05 05:00:00,,,,"3,0"
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,689631,REDES HIDRAULICAS Y NEUMATICAS,19414,MANT MECANICO REDES HIDRAULIC-NEUMATICAS,13175649,LIMPIEZA GENERAL,PM02,ABIE,2023-12-01 05:00:00,,,,"4,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,42461,PLAN MTTO GENERAL HELICAP TETRA L9,13164766,MTTO SISTEMA PEGANTE NORDSON,PM02,ABIE,2023-12-02 05:00:00,,alto,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,42461,PLAN MTTO GENERAL HELICAP TETRA L9,13164766,MTTO CORREAS EMPUJADORAS DE ENVASE,PM02,ABIE,2023-12-02 05:00:00,,alto,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,42461,PLAN MTTO GENERAL HELICAP TETRA L9,13164766,MTTO DEDOS APLICADOR DE TAPA,PM02,ABIE,2023-12-02 05:00:00,,alto,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,42461,PLAN MTTO GENERAL HELICAP TETRA L9,13164766,MTTO SISTEMA ENTRADA ENVASE (FRENO),PM02,ABIE,2023-12-02 05:00:00,,alto,,"1,5"
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,659671,TANQUE PREPARACIÓN LITRO #2,42473,PLAN MTTO MEC TANQUE PREPARACIÓN LITRO 2,13169140,CAMBIAR ORING FILTRO DE ENVIO,PM02,ABIE,2023-12-09 05:00:00,Sebastian Morales,medio/Moderado,,"0,5"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L9,LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES,42461,PLAN MTTO GENERAL HELICAP TETRA L9,13164766,MTTO Y LIMPIEZA SISTEMA DOSIFI. GOMA,PM02,ABIE,2023-12-02 05:00:00,,alto,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,900077,TORRE DE ENFRIAMIENTO,20742,MANT ELECTRICO TORRE ENFRIAMIENTO 1,13164724,P-Revisar funcionamiento de los sensores,PM02,ABIE,2023-12-01 05:00:00,,Muy elevado/Urgente,,"1,0"
0092,POSTOBÓN MEDELLÍN,0092-PREPARACION JUGOS HIT,EQUIPOS PARA PREPARACION JUGOS HIT,69963303,TINA  TETRAPACK,21128,MANTENIMIENTO MECANICO TINA  TETRAPACK,13139988,MTTO BOMBA,PM02,ABIE,2023-12-02 05:00:00,,,,"2,0"
0092,POSTOBÓN MEDELLÍN,0092-ENVASADO TETRAPACK L1,LINEA DE  ENVASADO DE TETRAPAK LINEA 1,519551,LLENADORA  A3 COMPACK  FLEX  TETRAPAK,51703,PLAN MTTO PREDICTIVO LLENADORA 519551,13169171,MED. VIBRAC. REDUCTOR RODILLO ARRASTRE,PM07,ABIE,2023-12-05 05:00:00,,,,"2,5"
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES AGUA,EQUIPOS DE SERVICIOS INDUSTRIALES  AGUA,701000,SISTEMA OSMOSIS INVERSA,49694,PLAN MTTO MEC SIST OSMOSIS INVERSA 70100,13154081,MANTENIMIENTO MEMBRANAS,PM02,ABIE,2023-12-14 05:00:00,Aguilar Gildardo,bajo/Medio,,"2,0"
0092,POSTOBÓN MEDELLÍN,0092-EQUIPOS AUXILIARES AGUA,EQUIPOS DE SERVICIOS INDUSTRIALES  AGUA,701000,SISTEMA OSMOSIS INVERSA,49694,PLAN MTTO MEC SIST OSMOSIS INVERSA 70100,13154081,MANTENIMIENTO DEL TANQUE OSMOSIS,PM02,ABIE,2023-12-14 05:00:00,Aguilar Gildardo,bajo/Medio,,"2,0"
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
